Sample,X,Y,Z,radius,102.055 34 1 (L-.alpha.-Amino-.gamma.-butyrolactoneNIST14CCMSLIB00000359123) (ID: 14887),120.065 41 1 (ReSpect:PT102890 L-Threonine|Thr|beta-Methylserine|L-2-Amino-3-hydroxybutyric acid|(2S_3R)-2-Amino-3-hydroxybutyric acid|(2S_3R)-2-Amino-3-hydroxybutanoic Acid|(2S_3R)-2-amino-3-hydroxybutanoic acidRESPECTCCMSLIB00000221044) (ID: 846),120.081 135 1 (2-Amino-1-phenylethanolNIST14CCMSLIB00000353984) (ID: 1337),121.065 57 1 (Phenol_ 4-(2-aminoethyl)-NIST14CCMSLIB00000251551) (ID: 3674),123.117 663 1 (trans_cis-3_6-Nonadien-1-olNIST14CCMSLIB00000403066) (ID: 12646),124.039 46 1 (ReSpect:PT102623 Isonicotinic acid|INA|4-Picolinic acid|4-Pyridinecarboxylic Acid|4-Carboxypyridine|pyridine-4-carboxylic acidRESPECTCCMSLIB00000221007) (ID: 4432),131.049 135 1 (trans-Cinnamic acidNIST14CCMSLIB00000351025) (ID: 28377),131.118 49 1 (N-AcetylputrescineMETLINCCMSLIB00000526638) (ID: 26842),133.032 50 1 (L-MethionineNIST14CCMSLIB00000293125) (ID: 28208),133.061 50 1 (L-AsparagineNIST14CCMSLIB00000291337) (ID: 1643),133.065 564 1 (2_3-Dimethylbenzoic acidNIST14CCMSLIB00000287905) (ID: 23550),133.097 36 1 (D-OrnithineMETLINCCMSLIB00000530448) (ID: 1152),135.117 638 1 (AmantadineNIST14CCMSLIB00000291413) (ID: 12411),136.075 48 1 (DL-OctopamineNIST14CCMSLIB00000280930) (ID: 2243),137.132 413 1 (NerolNIST14CCMSLIB00000354118) (ID: 6027),145.101 640 1 (1-(p-Tolyl)butan-1-oneNIST14CCMSLIB00000248562) (ID: 10126),146.060 195 1 (1H-Indole-4-carboxaldehydeNIST14CCMSLIB00000246679) (ID: 10975),147.076 51 1 (Massbank:PB000467 Glutamine|2_5-diamino-5-oxopentanoic acidMASSBANKCCMSLIB00000221812) (ID: 238),147.113 30 1 (Massbank:PB000428 Lysine|2_6-diaminohexanoic acidMASSBANKCCMSLIB00000221732) (ID: 4842),148.060 46 1 (Massbank:PB000463 Glutamic acid|2-aminopentanedioic acidMASSBANKCCMSLIB00000221804) (ID: 159),150.113 41 1 (TriethanolamineNIST14CCMSLIB00000395841) (ID: 1137),160.075 146 1 (SerotoninNIST14CCMSLIB00000290281) (ID: 10761),162.112 43 1 (Massbank:PR100160 L-Carnitine|Vitamin BT|(-)-beta-Hydroxy-gamma-(trimethylammonio)butyrate|Levocarnitine|L-gamma-Trimethyl-beta-hydroxybutyrobetaineMASSBANKCCMSLIB00000222990) (ID: 1128),163.060 57 1 (D-(-)-TagatoseNIST14CCMSLIB00000366084) (ID: 48),165.055 47 1 (L-TyrosineNIST14CCMSLIB00000291199) (ID: 4177),166.053 35 1 (DL-Methionine sulfoxideMETLINCCMSLIB00000530180) (ID: 7871),166.087 134 1 (DL-PhenylalanineNIST14CCMSLIB00000293311) (ID: 1349),172.133 286 1 (Massbank:UF411401 Gabapentin|1-(Aminomethyl)cyclohexaneacetic acid| 2-[1-(aminomethyl)cyclohexyl]acetic acidMASSBANKCCMSLIB00000223776) (ID: 10363),176.104 41 1 (Massbank:PB000433 Citrulline|2-amino-5-(carbamoylamino)pentanoic acidMASSBANKCCMSLIB00000221742) (ID: 14799),179.055 55 1 (D-Gluconic acidNIST14CCMSLIB00000365989) (ID: 2207),181.123 639 1 (DihydroactinidiolideMETLINCCMSLIB00000508485) (ID: 12478),183.086 52 1 (DulcitolMETLINCCMSLIB00000528920) (ID: 491),"189.124 49 1 (N.epsilon.-Acetyl-L-lysineNIST14CCMSLIB00000276855, Ala-ValNIST14CCMSLIB00000384984) (ID: 10169)",189.124 66 1 (Ala-ValNIST14CCMSLIB00000384984) (ID: 27912),189.159 182 1 (Massbank:EA294511 Propamocarb| N-[3-(dimethylamino)propyl]carbamic acid propyl esterMASSBANKCCMSLIB00000212656) (ID: 15063),192.077 232 1 (CarbendazimMETLINCCMSLIB00000505973) (ID: 14970),192.138 529 1 (DiethyltoluamideNIST14CCMSLIB00000302197) (ID: 656),195.087 247 1 (MassbankEU:UA005001 Caffeine|1_3_7-trimethylpurine-2_6-dioneMASSBANKEUCCMSLIB00000579199) (ID: 2730),195.122 47 1 (Tetraethylene glycolNIST14CCMSLIB00000361152) (ID: 1000),195.138 679 1 (NCGC00384951-01!2-(6-hydroxy-6-methylheptyl)-2H-furan-5-oneGNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000847401) (ID: 2323),199.060 410 1 (Syringic acidNIST14CCMSLIB00000287932) (ID: 5129),200.118 517 1 (Massbank:EA271207 Pyrimethanil|(4_6-dimethylpyrimidin-2-yl)-phenyl-amineMASSBANKCCMSLIB00000210465) (ID: 7774),201.087 85 1 (PyroGlu-AlaNIST14CCMSLIB00000385039) (ID: 28158),202.043 274 1 (Massbank:UF401504 Thiabendazole|2-(4-Thiazolyl)benzimidazole|4-(1H-benzimidazol-2-yl)-1_3-thiazoleMASSBANKCCMSLIB00000223422) (ID: 3114),202.216 505 1 (Massbank:EA278414 DDAO| N_N-dimethyl-1-decanamine oxide|NN-Dimethyldicylamine N-oxideMASSBANKCCMSLIB00000211100) (ID: 15009),203.138 155 1 (ALANYL-dl-LEUCINEMETLINCCMSLIB00000495123) (ID: 14962),203.179 789 1 (alpha-curcumeneMETLINCCMSLIB00000500253) (ID: 21520),204.123 50 1 (Acetyl-DL-carnitineNIST14CCMSLIB00000265613) (ID: 2226),205.097 184 1 (L-TryptophanNIST14CCMSLIB00000371129) (ID: 3557),205.195 810 1 (.alpha.-BisabololNIST14CCMSLIB00000352079) (ID: 20722),217.118 43 1 (Pro-ThrNIST14CCMSLIB00000385973) (ID: 10982),218.104 172 1 (PymetrozinNIST14CCMSLIB00000283364) (ID: 23915),218.138 88 1 (()-PropionylcarnitineMETLINCCMSLIB00000508141) (ID: 5020),219.135 135 1 (Ser-LeuNIST14CCMSLIB00000353626) (ID: 14984),219.174 522 1 (CurcumolNIST14CCMSLIB00000268131) (ID: 21354),220.119 161 1 (D-PANTOTHENIC ACIDGNPS-EMBL-MCFCCMSLIB00000578020) (ID: 5971),221.191 598 1 (Caryophyllene epoxideMETLINCCMSLIB00000506404) (ID: 20508),227.104 158 1 (PyroGlu-ProNIST14CCMSLIB00000385109) (ID: 28234),229.119 182 1 (PyroGlu-ValNIST14CCMSLIB00000385121) (ID: 6684),229.120 174 1 (PyroGlu-ValNIST14CCMSLIB00000385121) (ID: 13173),231.172 190 1 (Leu-ValNIST14CCMSLIB00000385800) (ID: 15123),232.155 175 1 (Butyryl-L-carnitineMETLINCCMSLIB00000531065) (ID: 11003),233.151 159 1 (Thr-LeuNIST14CCMSLIB00000353479) (ID: 27043),235.119 53 1 (His-ProNIST14CCMSLIB00000385385) (ID: 6685),235.119 104 1 (His-ProNIST14CCMSLIB00000385385) (ID: 27826),235.170 643 1 (NCGC00179704-04_C15H24O3_2-Naphthaleneacetic acid_ decahydro-8-hydroxy-4a_8-dimethyl-alpha-methylene-GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000855685) (ID: 13270),245.176 728 1 (Diethyl azelateNIST14CCMSLIB00000290731) (ID: 11752),246.170 228 1 (2-MethylbutyroylcarnitineMETLINCCMSLIB00000529430) (ID: 8707),255.146 40 1 (His ValMETLINCCMSLIB00000489108) (ID: 14698),257.191 749 1 (NandroloneNIST14CCMSLIB00000268553) (ID: 22626),258.109 41 1 (ReSpect:PT106810 sn-Glycero-3-phosphocholine 1:1 cadmium chloride adduct|L-alpha-Glycerophosphorylcholine|L-alpha-Glycerol Phosphorylcholine|Choline Alphoscerate|2-[[(2R)-2_3-dihydroxypropoxy]-hydroxyphosphoryl]oxyethRESPECTCCMSLIB00000221326) (ID: 1874),258.243 710 1 (MassbankEU:SM876601 Lauric isopropanolamide|N-(2-hydroxypropyl)dodecanamideMASSBANKEUCCMSLIB00000842019) (ID: 1679),259.206 786 1 (Stearidonic acidNIST14CCMSLIB00000308311) (ID: 12618),260.195 62 1 (Lys-LeuNIST14CCMSLIB00000385619) (ID: 14912),260.196 84 1 (Lys-LeuNIST14CCMSLIB00000385619) (ID: 27188),261.220 980 1 (Pinolenic acidNIST14CCMSLIB00000316291) (ID: 19743),263.201 617 1 (12S-Hydroxy-5Z_8E_10E-heptadecatrienoic acidNIST14CCMSLIB00000242418) (ID: 12380),263.238 1003 1 (Conjugated linoleic acid (9E_11E)NIST14CCMSLIB00000316236) (ID: 19859),269.162 71 1 (His-IleNIST14CCMSLIB00000385348) (ID: 14617),271.204 772 1 (5-Androsten-3.beta.-ol-17-oneNIST14CCMSLIB00000246801) (ID: 19618),272.170 38 1 (Pro-ArgNIST14CCMSLIB00000385964) (ID: 8432),273.075 482 1 (NaringeninNIST14CCMSLIB00000364121) (ID: 25169),273.220 617 1 (5.alpha.-AndrosteroneNIST14CCMSLIB00000281468) (ID: 19515),274.187 48 1 (Val-ArgNIST14CCMSLIB00000392730) (ID: 10988),275.201 757 1 (9-OxoOTrENIST14CCMSLIB00000242839) (ID: 4275),277.091 63 1 (4-Imidazoleacrylic acidNIST14CCMSLIB00000355111) (ID: 28032),277.094 63 1 (4-Imidazoleacrylic acidNIST14CCMSLIB00000355111) (ID: 25594),277.118 285 1 (PyroGlu-PheNIST14CCMSLIB00000385078) (ID: 6302),277.216 818 1 (13-Keto-9Z_11E-octadecadienoic acidNIST14CCMSLIB00000240618) (ID: 91),277.216 675 1 (9_12-Octadecadiynoic AcidNIST14CCMSLIB00000243392) (ID: 295),277.217 792 1 (13-Keto-9Z_11E-octadecadienoic acidNIST14CCMSLIB00000240618) (ID: 1678),277.217 788 1 (13-Keto-9Z_11E-octadecadienoic acidNIST14CCMSLIB00000240618) (ID: 13886),277.221 717 1 (9_12-Octadecadiynoic AcidNIST14CCMSLIB00000243392) (ID: 7086),278.190 546 1 (Massbank:EA282105 Amitriptyline|3-(10_11-Dihydro-5H-dibenzo[a_d][7]annulen-5-ylidene)-N_N-dimethyl-1-propanamineMASSBANKCCMSLIB00000211510) (ID: 1),279.168 280 1 (Phe-IleNIST14CCMSLIB00000385164) (ID: 14873),280.153 540 1 (Pesticide4_Metalaxyl_C15H21NO4_N-(2_6-Dimethylphenyl)-N-(methoxyacetyl)-DL-alanine methyl esterGNPS-COLLECTIONS-PESTICIDES-POSITIVECCMSLIB00001058702) (ID: 15119),282.277 718 1 (D-erythro-C18-SphingosineNIST14CCMSLIB00000324166) (ID: 24440),282.279 693 1 (D-erythro-C18-SphingosineNIST14CCMSLIB00000324166) (ID: 3077),282.280 713 1 (D-erythro-C18-SphingosineNIST14CCMSLIB00000324166) (ID: 10545),283.174 40 1 (Hexaethylene glycolNIST14CCMSLIB00000290211) (ID: 2890),286.144 643 1 (PiperineNIST14CCMSLIB00000332144) (ID: 7990),286.272 680 1 (Heptadecasphing-4-enineNIST14CCMSLIB00000319726) (ID: 10484),287.055 348 1 (DatiscetinNIST14CCMSLIB00000258217) (ID: 14195),288.253 658 1 (MassbankEU:SM876702 Lauryl diethanolamide|N_N-bis(2-hydroxyethyl)dodecanamideMASSBANKEUCCMSLIB00000842020) (ID: 342),289.254 822 1 (cis-8_11_14-Eicosatrienoic acidNIST14CCMSLIB00000323585) (ID: 19031),295.130 209 1 (Glu PheMETLINCCMSLIB00000489060) (ID: 14669),295.225 787 1 (9-Oxo-10E_12Z-octadecadienoic acidNIST14CCMSLIB00000240556) (ID: 5809),295.226 823 1 (9-Oxo-10E_12Z-octadecadienoic acidNIST14CCMSLIB00000240556) (ID: 90),297.147 564 1 (NCGC00347453-02!(E)-1_7-bis(4-hydroxyphenyl)hept-4-en-3-oneGNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000848119) (ID: 23598),297.242 541 1 (9_10-Dihydroxy-12Z-octadecenoic acidNIST14CCMSLIB00000246088) (ID: 3112),299.199 720 1 (NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid_ 1_2_3_4_4a_9_10_10a-octahydro-9-hydroxy-1_4a-dimethyl-7-(1-methylethyl)-_ (1S_9R)-GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000849451) (ID: 20906),303.050 324 1 (Massbank:PB000202 Quercetin|2-(3_4-dihydroxyphenyl)-3_5_7-trihydroxychromen-4-oneMASSBANKCCMSLIB00000221579) (ID: 3679),303.231 770 1 (5(S)-HETENIST14CCMSLIB00000246130) (ID: 12712),303.231 909 1 (Neoabietic acidMETLINCCMSLIB00000492225) (ID: 19894),305.210 916 1 (11.alpha.-HydroxytestosteroneNIST14CCMSLIB00000324713) (ID: 28169),305.245 885 1 (.omega.-3 Arachidonic acidNIST14CCMSLIB00000319436) (ID: 10097),306.163 822 1 (Pesticide5_Buprofezin_C16H23N3OS_(2Z)-2-(tert-Butylimino)-3-(1-methylethyl)-5-phenyl-1_3_5-thiadiazinan-4-oneGNPS-COLLECTIONS-PESTICIDES-POSITIVECCMSLIB00001058810) (ID: 7075),307.263 916 1 (Linolenic acid ethyl esterNIST14CCMSLIB00000324058) (ID: 1915),307.263 920 1 (Linolenic acid ethyl esterNIST14CCMSLIB00000324058) (ID: 10224),308.151 674 1 (TebuconazoleNIST14CCMSLIB00000279402) (ID: 27836),308.153 685 1 (TebuconazoleNIST14CCMSLIB00000279402) (ID: 5836),308.153 584 1 (Massbank:UF404301 Tebuconazol|1-(4-chlorophenyl)-4_4-dimethyl-3-(1_2_4-triazol-1-ylmethyl)-3-pentanolMASSBANKCCMSLIB00000223523) (ID: 15780),311.220 750 1 (trans-EKODE-(E)-IbNIST14CCMSLIB00000242064) (ID: 1677),311.292 921 1 (14(Z)-Eicosenoic acidNIST14CCMSLIB00000324754) (ID: 24375),314.139 428 1 (NCGC00169550-02!(E)-3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamideGNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000845924) (ID: 24889),314.304 903 1 (R-Palmitoyl-(1-methyl) ethanolamideNIST14CCMSLIB00000316733) (ID: 2725),315.194 740 1 (NCGC00347651-02_C20H26O3_1-Phenanthrenecarboxylic acid_ 1_2_3_4_4a_9_10_10a-octahydro-1_4a-dimethyl-7-(1-methylethyl)-9-oxo-GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000853252) (ID: 9935),317.066 363 1 (Quercetin 3'-methyl etherNIST14CCMSLIB00000231344) (ID: 10934),318.301 686 1 (PhytosphingosineNIST14CCMSLIB00000275225) (ID: 14127),319.224 835 1 (Bicyclo-prostaglandin E1NIST14CCMSLIB00000318553) (ID: 641),321.241 905 1 (11-Deoxyprostaglandin E1NIST14CCMSLIB00000321667) (ID: 21401),321.278 1008 1 (5(Z)_8(Z)_11(Z)-Eicosatrienoic acid methyl esterNIST14CCMSLIB00000308341) (ID: 8553),323.259 801 1 (Prostaglandin E1 alcoholNIST14CCMSLIB00000321517) (ID: 845),327.232 649 1 ((.+/-.)-10-Hydroxy-4Z_7Z_11E_13Z_16Z_19Z-docosahexaenoic acidNIST14CCMSLIB00000239397) (ID: 19630),329.245 718 1 (cis-4_7_10_13_16_19-Docosahexaenoic acidNIST14CCMSLIB00000236967) (ID: 21549),329.268 701 1 (Monopalmitolein (9c)NIST14CCMSLIB00000289173) (ID: 8564),331.319 867 1 (HexadecylmethylglycerolNIST14CCMSLIB00000316670) (ID: 2233),336.252 922 1 (Eicosanoids_12-oxoETE_C20H30O3GNPS-COLLECTIONS-MISCCCMSLIB00001058280) (ID: 7730),337.237 653 1 (11.beta.-Prostaglandin E1NIST14CCMSLIB00000318500) (ID: 12755),339.255 670 1 (9S_11R_15S-Trihydroxy-13E-prostaenoic acidNIST14CCMSLIB00000318849) (ID: 18493),339.292 719 1 (MonoelaidinNIST14CCMSLIB00000296627) (ID: 27658),340.321 928 1 (N-[(1R)-2-Hydroxy-1-methylethyl-9Z-octadecenamideNIST14CCMSLIB00000397954) (ID: 4277),343.040 696 1 (Pesticide4_Pyrimethanil_C12H13N3_2-Pyrimidinamine_ 4_6-dimethyl-GNPS-COLLECTIONS-PESTICIDES-POSITIVECCMSLIB00001058503) (ID: 4290),343.122 51 1 (3.alpha.-MannobioseNIST14CCMSLIB00000371997) (ID: 6971),343.297 583 1 (CocamidoprpylBetaineGNPS-LIBRARYCCMSLIB00000579927) (ID: 503),349.238 688 1 (15(R)-15-Methylprostaglandin D2NIST14CCMSLIB00000321457) (ID: 6258),351.252 577 1 (Misoprostol_ free acidNIST14CCMSLIB00000325007) (ID: 17866),353.267 714 1 (Monolinolenin (9c_12c_15c)NIST14CCMSLIB00000289207) (ID: 15087),355.284 740 1 (1-LinoleoylglycerolNIST14CCMSLIB00000322658) (ID: 10170),357.280 971 1 (3.beta.-Hydroxy-5-cholenoic acidNIST14CCMSLIB00000304445) (ID: 14025),357.300 785 1 (MonooleinNIST14CCMSLIB00000269116) (ID: 22523),369.263 571 1 (3-Methoxyprostaglandin F1.alpha.NIST14CCMSLIB00000325142) (ID: 9237),373.130 650 1 (TangeritinNIST14CCMSLIB00000400726) (ID: 3490),388.131 628 1 (Massbank:EA294404 Dimethomorph|(Z)-3-(4-chlorophenyl)-3-(3_4-dimethoxyphenyl)-1-(4-morpholinyl)-2-propen-1-oneMASSBANKCCMSLIB00000212613) (ID: 8614),397.312 694 1 (Cholest-4-en-26-oic acid_ 3-oxoNIST14CCMSLIB00000252628) (ID: 24994),402.356 811 1 (Sorbitane Monopalmitate - Polysorbate 40 in-source fragmentGNPS-LIBRARYCCMSLIB00000577482) (ID: 1695),402.361 809 1 (Sorbitane Monopalmitate - Polysorbate 40 in-source fragmentGNPS-LIBRARYCCMSLIB00000577482) (ID: 22824),403.137 614 1 (NobiletinNIST14CCMSLIB00000331088) (ID: 1773),404.122 666 1 (Pesticide4_Azoxystrobin_C22H17N3O5_Methyl (2E)-2-(2-{[6-(2-cyanophenoxy)pyrimidin-4-yl]oxy}phenyl)-3-methoxyprop-2-enoateGNPS-COLLECTIONS-PESTICIDES-POSITIVECCMSLIB00001058733) (ID: 6324),411.324 1000 1 (NCGC00180497-02!GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000848042) (ID: 12695),412.319 780 1 (BENZETHONIUMMETLINCCMSLIB00000493288) (ID: 10890),432.240 671 1 (NCGC00385123-01_C22H30O6_7b_9-Dihydroxy-3-(hydroxymethyl)-1_1_6_8-tetramethyl-5-oxo-1_1a_1b_4_4a_5_7a_7b_8_9-decahydro-9aH-cyclopropa[3_4]benzo[1_2-e]azulen-9a-yl acetateGNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000853386) (ID: 204),437.339 910 1 (NCGC00380944-01_C30H46O3_(3beta_5xi_9xi_13alpha_17alpha_18xi)-3-Hydroxy-13_28-epoxyurs-11-en-28-oneGNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000854973) (ID: 10033),439.352 945 1 (NCGC00168812-02_C30H48O3_Olean-12-en-28-oic acid_ 3-hydroxy-_ (3beta_5xi_9xi_18xi)-GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000850008) (ID: 22825),439.357 991 1 (NCGC00168812-02_C30H48O3_Olean-12-en-28-oic acid_ 3-hydroxy-_ (3beta_5xi_9xi_18xi)-GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000850008) (ID: 970),439.359 940 1 (NCGC00168812-02_C30H48O3_Olean-12-en-28-oic acid_ 3-hydroxy-_ (3beta_5xi_9xi_18xi)-GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000850008) (ID: 23590),449.109 321 1 (ReSpect:PT109350 Quercetin-3-Rhamnoside|Quer-3-Rha|Quercitrin|thujin|Quercetrin|Quercimelin|Quercitroside|quercetin-3-O-rhamnoside|Quercetin- 3-(6-deoxy-alpha-L-mannopyranoside)|3_3'_4'_5_7-Pentahydroxyflavone-3-L-rhaRESPECTCCMSLIB00000221491) (ID: 5938),455.354 529 1 (Sumaresinolic acidNIST14CCMSLIB00000260029) (ID: 15896),479.117 367 1 (ReSpect:PT104190 isorhamnetin-3-O-glucoside|Isor-3-Glc|Isorhamnetin-3-beta-D-galactopyranoside|5_7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-[(2S_3R_4S_5S_6R)-3_4_5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-oRESPECTCCMSLIB00000221170) (ID: 15076),481.976 615 1 (Pesticide4_Chlorantraniliprole_C18H14BrCl2N5O2_3-Bromo-N-[4-chloro-2-methyl-6-(methylcarbamoyl)phenyl]-1-(3-chloropyridin-2-yl)-1H-pyrazole-5-carboxamideGNPS-COLLECTIONS-PESTICIDES-POSITIVECCMSLIB00001058715) (ID: 5907),493.135 381 1 (NCGC00385218-01!7-hydroxy-2-(4-hydroxy-3_5-dimethoxyphenyl)-5-[(2S_3R_4S_5S_6R)-3_4_5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-oneGNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000845305) (ID: 14875),507.224 764 1 (Asperphenamate_120258GNPS-LIBRARYCCMSLIB00000478094) (ID: 24559),510.359 782 1 (1-Heptadecanoyl-sn-glycero-3-phosphocholineNIST14CCMSLIB00000254413) (ID: 6395),522.354 754 1 (1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholineNIST14CCMSLIB00000253259) (ID: 8230),522.355 765 1 (1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholineNIST14CCMSLIB00000253259) (ID: 1409),552.403 839 1 (1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholineNIST14CCMSLIB00000254575) (ID: 7722),581.148 331 1 (NCGC00385085-01!5_7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S_3R_4S_5S_6R)-3_4_5-trihydroxy-6-[[(2S_3R_4S_5S)-3_4_5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-oneGNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000848930) (ID: 25891),595.162 348 1 (Kaempferol-7-O-neohesperidosideNIST14CCMSLIB00000257636) (ID: 14033),598.248 381 1 (NCGC00169670-02!(2S_3R_4S_5S_6R)-2-[4-[(3S_3aR_6S_6aR)-3-(4-hydroxy-3_5-dimethoxyphenyl)-1_3_3a_4_6_6a-hexahydrofuro[3_4-c]furan-6-yl]-2_6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3_4_5-triolGNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVECCMSLIB00000847220) (ID: 1644),625.172 355 1 (ReSpect:PT104200 isorhamnetin-3-O-rutinoside|Isor-3-Glc-6pp-Rha|Narcissin|Narcissoside|Isorhamnetin-3-rhamnoglucoside|5_7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-[(2S_3R_4S_5S_6R)-3_4_5-trihydroxy-6-[[(2R_3R_4R_5R_6RESPECTCCMSLIB00000221172) (ID: 24951),664.121 68 1 (NADGNPS-EMBL-MCFCCMSLIB00000577881) (ID: 27002)
A10_Peach_Peach1,283.526,-417.681,532.935,10,0,1139.757813,44594.82465,0,509014.2852,79383.23975,22190.5072,0,0,2.27E+08,359107.1641,0,546973.0527,13108.73145,106296.6401,2322040.176,166345.137,1.81E+07,0,2.94E+07,721.6144409,0,0,2.63E+08,11897.07471,0,412353.7603,0,0,736900.3115,0,9.14E+08,0,1842078.994,0,2598.465332,0,1959970.207,0,1074309.848,1245607.801,0,0,269061.8599,0,0,1144627.824,2558956.947,4661.747314,102977.4714,0,4271.131958,63909.80066,0,0,95987.18188,51349.11646,0,0,0,22447.66919,4534827.629,0,0,1089.148071,4793152.508,0,3.98E+07,0,0,6.27E+07,0,47825.21753,0,0,115791.6746,1326944.869,1010773.699,34870.88672,11340.59912,0,7317.478027,13903.99585,0,1304220.273,3687362.771,2818689.697,0,4.71E+07,8148567.922,1321464.971,288583.9258,0,1.13E+08,0,0,4282.597778,0,4282.597778,0,0,0,106936.697,431927.7437,0,4320.78125,6658235.018,3.12E+07,12737.1687,293230.6147,45621.96045,3676398.797,86555.11035,39593.27905,36967.49194,226951.6084,0,326112.0649,1335811.77,0,0,0,1260791.703,7827.17041,0,0,0,58540.92529,0,152711.4604,1721119.729,197140.6611,557630.1924,70463.12305,2690.078613,18803.9563,0,0,1589884.922,1148446.107,91886.50732,0,0,557628.582,0,659465.8574,721737.8467,1238822.928,29510.5293,72935.55615,14318.70459,121354.2939,7079.779785,0,0,99371.07129,0,39724.60547,0,180379.7656,0,0,3271340.881,0,2.40E+07,577587.8943,7910.137695,0,0,0,0,0,0,0,0,0,0,20610.41162,8.01E+07,0,0
A11_Peach_Peach1,274.642,-404.338,533.065,10,0,0,51417.2821,0,551598.7266,75862.59619,21684.90912,0,0,5.62E+08,513367.7266,580.8942871,679828.1836,0,130264.5918,2757831.51,204904.7751,4.54E+07,0,7.77E+07,637.3099976,0,0,4.12E+08,5142.433105,0,427561.4536,0,0,584861.4121,0,8.57E+08,0,2223283.543,1985.928101,6357.046875,0,588018.106,15232.1416,1217948.672,1152690.715,0,0,1.63E+07,0,0,1267412.453,2397293.323,2298.51123,95073.78345,0,15729.97961,53421.05322,0,0,113607.9612,72089.04639,0,0,0,42460.88135,4891064.074,0,0,0,5344667.426,0,4.58E+07,0,0,8.67E+07,0,37254.51025,46272.53906,0,90931.11938,1514117.04,888736.145,55042.99023,22662.9895,0,7754.717041,14584.13013,0,1397716.518,6960002.68,2699192.328,0,7.28E+07,9083689.904,1431910.625,462061.6191,0,1.11E+08,0,0,5239.260742,2531.650391,2073.111328,0,0,0,65439.85352,957111.0039,0,7166.124756,7053321.023,7.32E+07,10588.33545,848816.2393,68281.24536,4657298.684,107797.0938,17163.38843,32274.3623,277638.9824,0,375713.2563,1297126.518,0,0,0,1454709.699,3203.92627,0,0,10242.80566,51734.53931,0,78134.86353,2030441.16,169443.6282,569249.1978,88152.65039,0,20143.94824,0,0,1774649.857,1220304.594,95023.66211,0,0,5.34E+07,0,727505.7847,793570.6299,3257636.789,0,33823.91943,7430.589478,172984.3525,7774.114014,0,0,97524.32886,0,72827.0813,44856.41528,119033.7119,0,3918.061523,3614872.791,0,2.27E+07,546243.8716,30729.56396,0,0,0,0,0,0,7127.766113,0,0,0,23778.70703,7.60E+07,0,70426.82324
